year,link,name
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Alex Grasshoff, Producer - ""The Really Big Family"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Marin Karmitz and Vladimir Forgency, Producers - ""Adolescence"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Michael Ahnemann and Gary Schlosser, Producers - ""Cowboy"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Lee R. Bobker and Helen Kristt Radin, Producers - ""The Odds Against"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Mafilm Studio - ""Saint Matthew Passion"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"William B. Murphy - ""Fantastic Voyage"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Hal Ashby, J. Terry Williams - ""The Russians Are Coming The Russians Are Coming"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"William Reynolds - ""The Sand Pebbles"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Sam O'Steen - ""Who's Afraid of Virginia Woolf?"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Italy - ""The Battle of Algiers"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Czechoslovakia - ""Loves of a Blonde"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Poland - ""Pharaoh"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Yugoslavia - ""Three"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Toshiro Mayuzumi - ""The Bible"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Elmer Bernstein - ""Hawaii"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Jerry Goldsmith - ""The Sand Pebbles"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Alex North - ""Who's Afraid of Virginia Woolf?"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Luis Enrique Bacalov - ""The Gospel According to St. Matthew"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Elmer Bernstein - ""Return of the Seven"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Harry Sukman - ""The Singing Nun"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Al Ham - ""Stop the World--I Want to Get Off"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Music by Burt Bacharach; Lyrics by Hal David - ""Alfie"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Music by Tom Springfield; Lyrics by Jim Dale - ""Georgy Girl"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Music by Elmer Bernstein; Lyrics by Mack David - ""Hawaii"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Music by Johnny Mandel; Lyrics by Paul Francis Webster - ""An American Dream"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Lewis Gilbert, Producer - ""Alfie"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Norman Jewison, Producer - ""The Russians Are Coming The Russians Are Coming"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Robert Wise, Producer - ""The Sand Pebbles"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Ernest Lehman, Producer - ""Who's Afraid of Virginia Woolf?"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Wolf Koenig and Robert Verrall, Producers - ""The Drag"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"David H. DePatie and Friz Freleng, Producers - ""The Pink Blueprint"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Derek Williams, Producer - ""Turkey the Bridge"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Leslie Winik, Producer - ""The Winning Strain"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Universal City Studio Sound Department, Waldon O. Watson, Sound Director - ""Gambit"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director - ""Hawaii"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"20th Century-Fox Studio Sound Department, James P. Corcoran, Sound Director - ""The Sand Pebbles"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Warner Bros. Studio Sound Department, George R. Groves, Sound Director - ""Who's Afraid of Virginia Woolf?"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Walter Rossi - ""Fantastic Voyage"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Linwood G. Dunn - ""Hawaii"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Bill Naughton - ""Alfie"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"William Rose - ""The Russians Are Coming The Russians Are Coming"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Ernest Lehman - ""Who's Afraid of Virginia Woolf?"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Story by Michelangelo Antonioni;  Screenplay by Michelangelo Antonioni, Tonino Guerra, Edward Bond - ""Blow-Up"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Billy Wilder, I. A. L. Diamond - ""The Fortune Cookie"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Robert Ardrey - ""Khartoum"""
Oscar Awards 1967,output/pages/19253ffc-da12-4444-8562-89d63efd6d03.html,"Clint Johnston, Don Peters - ""The Naked Prey"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Richard Burton - ""The Spy Who Came In from the Cold"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Laurence Olivier - ""Othello"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Rod Steiger - ""The Pawnbroker"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Oskar Werner - ""Ship of Fools"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Ian Bannen - ""The Flight of the Phoenix"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Tom Courtenay - ""Doctor Zhivago"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Michael Dunn - ""Ship of Fools"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Frank Finlay - ""Othello"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Julie Andrews - ""The Sound of Music"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Samantha Eggar - ""The Collector"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Elizabeth Hartman - ""A Patch of Blue"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Simone Signoret - ""Ship of Fools"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Ruth Gordon - ""Inside Daisy Clover"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Joyce Redman - ""Othello"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Maggie Smith - ""Othello"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Peggy Wood - ""The Sound of Music"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Art Direction:  Robert Emmet Smith;  Set Decoration:  Frank Tuttle - ""King Rat"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Art Direction:  George W. Davis, Urie McCleary;  Set Decoration:  Henry Grace, Charles S. Thompson - ""A Patch of Blue"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Art Direction:  Hal Pereira, Jack Poplin;  Set Decoration:  Robert Benton, Joseph Kish - ""The Slender Thread"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Art Direction:  Hal Pereira, Tambi Larsen, Edward Marshall;  Set Decoration:  Josie MacAvin - ""The Spy Who Came In from the Cold"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Art Direction:  John DeCuir, Jack Martin Smith;  Set Decoration:  Dario Simoni - ""The Agony and the Ecstasy"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Art Direction:  Richard Day, William Creber, David Hall;  Set Decoration:  Ray Moyer, Fred MacLean, Norman Rockett - ""The Greatest Story Ever Told"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Art Direction:  Robert Clatworthy;  Set Decoration:  George James Hopkins - ""Inside Daisy Clover"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Art Direction:  Boris Leven;  Set Decoration:  Walter M. Scott, Ruby Levitt - ""The Sound of Music"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Loyal Griggs - ""In Harm's Way"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Burnett Guffey - ""King Rat"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Conrad Hall - ""Morituri"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Robert Burks - ""A Patch of Blue"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Leon Shamroy - ""The Agony and the Ecstasy"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Russell Harlan - ""The Great Race"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"William C. Mellor, Loyal Griggs - ""The Greatest Story Ever Told"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Ted McCord - ""The Sound of Music"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Moss Mabry - ""Morituri"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Howard Shoup - ""A Rage to Live"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Bill Thomas, Jean Louis - ""Ship of Fools"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Edith Head - ""The Slender Thread"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Vittorio Nino Novarese - ""The Agony and the Ecstasy"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Vittorio Nino Novarese, Marjorie Best - ""The Greatest Story Ever Told"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Edith Head, Bill Thomas - ""Inside Daisy Clover"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Dorothy Jeakins - ""The Sound of Music"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"William Wyler - ""The Collector"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"John Schlesinger - ""Darling"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"David Lean - ""Doctor Zhivago"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Hiroshi Teshigahara - ""Woman in the Dunes"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Laurence E. Mascott, Producer - ""The Battle of the Bulge...The Brave Rifles"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Peter Mills, Producer - ""The Forth Road Bridge"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Marshall Flaum, Producer - ""Let My People Go"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Frédéric Rossif, Producer - ""To Die in Madrid"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Kirk Smallman, Producer - ""Mural on Our Street"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Mafilm Productions - ""Ouverture"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Vision Associates Productions - ""Point of View"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Patrick Carey and Joe Mendoza, Producers - ""Yeats Country"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Charles Nelson - ""Cat Ballou"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Norman Savage - ""Doctor Zhivago"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Michael Luciano - ""The Flight of the Phoenix"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Ralph E. Winters - ""The Great Race"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Greece - ""Blood on the Land"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Sweden - ""Dear John"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Japan - ""Kwaidan"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Italy - ""Marriage Italian Style"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Alex North - ""The Agony and the Ecstasy"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Alfred Newman - ""The Greatest Story Ever Told"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Jerry Goldsmith - ""A Patch of Blue"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Michel Legrand, Jacques Demy - ""The Umbrellas of Cherbourg"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"DeVol - ""Cat Ballou"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Lionel Newman, Alexander Courage - ""The Pleasure Seekers"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Don Walker - ""A Thousand Clowns"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Michel Legrand - ""The Umbrellas of Cherbourg"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Music by Jerry Livingston; Lyrics by Mack David - ""Cat Ballou"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Music by Michel Legrand; Lyrics by Jacques Demy; English Lyrics by Norman Gimbel - ""The Umbrellas of Cherbourg"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Music by Henry Mancini; Lyrics by Johnny Mercer - ""The Great Race"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Music by Burt Bacharach; Lyrics by Hal David - ""What's New Pussycat?"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Joseph Janni, Producer - ""Darling"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Carlo Ponti, Producer - ""Doctor Zhivago"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Stanley Kramer, Producer - ""Ship of Fools"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Fred Coe, Producer - ""A Thousand Clowns"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Eliot Noyes, Jr., Producer - ""Clay or The Origin of Species"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Emanuele Luzzati, Producer - ""The Thieving Magpie (La Gazza Ladra)"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Lothar Wolff, Producer - ""Fortress of Peace"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Marshal Backlar and Noel Black, Producers - ""Skaterdater"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Edgar Anstey, Producer - ""Snow"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Jim Henson, Producer - ""Time Piece"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"20th Century-Fox Studio Sound Department, James P. Corcoran, Sound Director - ""The Agony and the Ecstasy"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Metro-Goldwyn-Mayer British Studio Sound Department, A. W. Watkins, Sound Director; and Metro-Goldwyn-Mayer Studio Sound Department, Franklin E. Milton, Sound Director - ""Doctor Zhivago"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Warner Bros. Studio Sound Department, George R. Groves, Sound Director - ""The Great Race"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Universal City Studio Sound Department, Waldon O. Watson, Sound Director - ""Shenandoah"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Walter A. Rossi - ""Von Ryan's Express"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"J. McMillan Johnson - ""The Greatest Story Ever Told"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Walter Newman, Frank R. Pierson - ""Cat Ballou"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Stanley Mann, John Kohn - ""The Collector"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Abby Mann - ""Ship of Fools"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Herb Gardner - ""A Thousand Clowns"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Age, Scarpelli, Mario Monicelli, Tonino Guerra, Giorgio Salvioni, Suso Cecchi D'Amico - ""Casanova '70"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Jack Davies, Ken Annakin - ""Those Magnificent Men in Their Flying Machines"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Franklin Coen, Frank Davis - ""The Train"""
Oscar Awards 1966,output/pages/f2d29217-7519-45b7-bcea-12086033b5bb.html,"Jacques Demy - ""The Umbrellas of Cherbourg"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Richard Burton - ""Becket"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Peter O'Toole - ""Becket"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Anthony Quinn - ""Zorba the Greek"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Peter Sellers - ""Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"John Gielgud - ""Becket"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Stanley Holloway - ""My Fair Lady"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Edmond O'Brien - ""Seven Days in May"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Lee Tracy - ""The Best Man"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Anne Bancroft - ""The Pumpkin Eater"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Sophia Loren - ""Marriage Italian Style"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Debbie Reynolds - ""The Unsinkable Molly Brown"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Kim Stanley - ""Seance on a Wet Afternoon"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Gladys Cooper - ""My Fair Lady"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Dame Edith Evans - ""The Chalk Garden"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Grayson Hall - ""The Night of the Iguana"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Agnes Moorehead - ""Hush...Hush, Sweet Charlotte"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Art Direction:  George W. Davis, Hans Peters, Elliot Scott;  Set Decoration:  Henry Grace, Robert R. Benton - ""The Americanization of Emily"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Art Direction:  William Glasgow;  Set Decoration:  Raphael Bretton - ""Hush...Hush, Sweet Charlotte"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Stephen Grimes - ""The Night of the Iguana"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Art Direction:  Cary Odell;  Set Decoration:  Edward G. Boyle - ""Seven Days in May"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Art Direction:  John Bryan, Maurice Carter;  Set Decoration:  Patrick McLoughlin, Robert Cartwright - ""Becket"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Art Direction:  Carroll Clark, William H. Tuntke;  Set Decoration:  Emile Kuri, Hal Gausman - ""Mary Poppins"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Art Direction:  George W. Davis, Preston Ames;  Set Decoration:  Henry Grace, Hugh Hunt - ""The Unsinkable Molly Brown"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Art Direction:  Jack Martin Smith, Ted Haworth;  Set Decoration:  Walter M. Scott, Stuart A. Reiss - ""What a Way to Go!"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Philip H. Lathrop - ""The Americanization of Emily"""
Oscar Awards 1965,output/pages/de48caf0-1cb4-4f93-8f34-f3d1ff8b0d42.html,"Milton Krasner - ""Fate Is the Hunter"""
